url_length,number_of_special_characters,_has_ssl,number_of_name_servers,number_of_href_links,has_pop_up,has_input,has_password,number_of_subdomains,has_favicon,NonStdPort,LinksInScriptTags,has_title,has_submit,has_button,has_link,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_TR,number_of_TH,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_a,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,number_link,has_abnormalURL,has_dns_recording,GoogleIndex,double_slash_redirecting,domain_registration_length,statistical_report,https_token,submitting_to_email,count_redirects,has_executable_files,count_javascript_files,Label
20,0,1,2,6,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,2,0,0,1,0,0,5,5,18,1,1,0,392,6,19,0,1,0,0,0,0,13,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0
24,4,1,0,5,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,3,20,58,1,0,1,459,5,16,0,0,0,0,1,0,12,0,0,0,0,1,0,0,0,-1,1,1,0,1,1,1,1,0,11,0
27,17,1,2,3,0,0,0,0,1,1,-1,1,0,1,1,0,0,0,0,0,1,0,0,0,2,0,1,0,19,0,0,1,797,3,18,0,0,0,0,0,0,5,0,0,0,0,1,1,1,0,-1,1,1,-1,1,1,1,1,0,0,0
25,1,1,2,0,0,0,0,-1,-1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,22,14,0,0,0,441,0,50,0,0,0,0,0,0,1,0,0,0,0,5,0,1,0,-1,1,1,-1,1,1,1,1,0,0,0
27,4,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,76,0,6,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,0,6,0
28,1,0,4,1,0,1,1,1,-1,1,1,1,0,1,1,0,0,0,0,3,1,0,0,0,0,0,0,1,17,0,0,0,132,1,5,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,-1,1,1,0,1,1,1,0,0,0,0
9,0,1,3,1,0,0,0,1,-1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9,8,1,0,0,241,1,2,0,0,0,0,0,0,9,0,0,0,0,6,0,8,0,-1,1,1,0,1,1,1,0,0,1,0
42,10,1,0,0,0,0,0,-1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,27,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-1,0,1,1,0,1,1,1,1,0,0,0
15,0,1,2,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,0,0
33,3,1,0,6,0,1,0,-1,1,1,0,1,0,1,1,0,0,0,0,4,1,0,0,0,0,0,0,3,43,1,0,0,352,6,19,0,0,1,0,0,0,13,0,0,0,0,0,0,9,0,-1,1,1,0,1,1,1,0,0,2,0
14,6,1,4,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,0
18,1,1,0,0,0,1,1,-1,1,1,1,1,0,1,1,0,1,0,0,4,4,0,0,0,0,0,4,2,20,0,0,0,667,0,42,0,0,1,0,0,1,1,0,0,0,0,11,0,9,0,-1,1,1,0,1,1,1,0,0,1,0
41,16,1,2,0,1,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,1,-1,1,1,1,1,0,1,0
19,0,1,0,0,0,0,0,-1,-1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,162,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,2,0
15,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,114,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,3,0
10,1,1,2,1,1,1,1,1,-1,1,1,1,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,7,9,0,0,0,132,1,11,0,0,1,0,0,1,4,0,0,0,0,3,0,1,0,-1,1,1,0,1,1,1,0,0,2,0
25,0,1,2,1,1,1,1,1,-1,1,1,1,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,7,9,0,0,0,132,1,11,0,0,1,0,0,1,4,0,0,0,0,3,0,1,0,-1,1,1,0,1,1,1,0,0,2,0
20,0,1,0,4,0,1,1,0,1,1,-1,1,0,1,1,0,0,0,0,3,5,0,0,2,0,0,0,11,14,1,0,1,182,4,33,0,1,1,0,0,1,3,1,0,0,0,6,0,6,0,-1,1,1,-1,1,1,1,1,0,10,0
12,1,1,2,58,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,3,0,0,0,0,0,0,41,26,53,0,1,0,1642,58,84,0,1,1,0,0,0,8,1,0,0,0,7,0,33,0,-1,1,1,0,1,1,1,1,0,22,0
19,0,1,2,7,0,0,0,1,1,1,-1,1,0,1,1,0,0,0,0,0,2,0,0,4,0,0,7,2,29,1,0,1,3269,7,37,0,1,0,0,0,0,3,1,0,0,0,4,0,22,0,-1,1,1,0,1,1,1,1,0,1,0
24,0,1,0,6,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,3,18,1,0,1,262,6,19,0,0,1,0,0,0,11,0,0,0,0,0,0,0,-1,0,1,1,0,1,1,1,1,0,1,0
21,3,0,0,2,0,1,1,-1,1,1,0,1,0,1,1,0,1,0,0,3,1,0,0,0,0,0,13,2,19,1,1,0,1581,2,65,0,0,1,0,0,1,2,0,0,0,0,11,0,20,0,-1,1,1,0,1,1,1,0,0,1,0
23,1,0,0,2,0,1,1,-1,1,1,0,1,0,1,1,0,1,0,0,3,1,0,0,0,0,0,13,2,18,1,1,0,1581,2,65,0,0,1,0,0,1,2,0,0,0,0,11,0,19,0,-1,1,1,0,1,1,1,0,0,1,0
16,0,1,2,1,0,0,0,0,-1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,35,0,0,0,57,1,0,0,0,1,0,0,0,10,0,0,0,0,0,0,1,0,-1,1,1,-1,1,1,1,1,0,1,0
9,0,1,2,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,24,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,3,0
25,1,1,0,45,0,1,1,0,-1,1,1,1,1,1,1,0,0,0,0,3,1,0,0,43,0,0,2,0,28,0,1,0,692,45,4,0,1,1,0,0,1,2,0,0,0,0,0,0,1,0,-1,1,1,-1,1,1,1,1,0,0,0
28,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,11,4,0,239,0,0,0,9,4,4,0,0,0,5858,1,55,0,0,1,1,0,1,4,0,0,0,0,6,0,3,0,-1,1,1,-1,1,1,1,1,0,3,0
31,4,1,0,13,0,1,1,0,-1,1,1,1,0,1,1,1,1,0,0,15,5,0,1,4,0,0,25,13,14,1,0,0,1861,13,43,0,1,1,0,1,0,10,0,0,0,0,8,0,5,0,-1,1,1,1,1,1,1,0,0,3,0
42,7,1,0,0,0,1,1,-1,1,1,-1,1,0,1,1,0,1,0,0,5,3,0,0,0,0,0,0,0,27,0,0,0,156,0,5,0,0,1,0,0,1,11,0,0,0,0,2,0,0,0,-1,1,1,0,1,1,1,1,0,0,0
43,7,1,0,0,0,1,1,-1,1,1,-1,1,0,1,1,0,1,0,0,5,3,0,0,0,0,0,0,0,27,0,0,0,156,0,5,0,0,1,0,0,1,11,0,0,0,0,2,0,0,0,-1,1,1,0,1,1,1,1,0,0,0
43,25,1,0,0,0,0,0,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0,0,0
24,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0
32,2,1,0,10,0,1,1,0,-1,1,1,1,0,1,1,1,0,0,0,6,1,0,0,13,4,4,4,4,23,1,0,0,618,10,20,0,0,0,0,0,1,2,0,0,0,0,14,1,3,0,-1,1,1,-1,1,1,1,0,0,4,0
22,4,1,0,4,0,1,1,-1,1,1,0,1,0,1,1,0,1,0,0,7,1,0,0,0,0,0,0,5,19,0,0,0,272,4,48,0,1,1,0,0,1,3,0,0,0,0,8,0,0,0,-1,1,1,0,1,1,1,0,0,3,0
36,20,1,2,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
36,20,1,2,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
36,20,1,2,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
36,20,1,2,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
36,20,1,2,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
36,20,1,2,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
36,20,1,2,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
36,20,1,2,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
36,20,1,2,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
36,20,1,2,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
36,20,1,2,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
36,20,1,2,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
36,20,1,2,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
36,20,1,2,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
36,20,1,2,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
36,20,1,2,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
36,20,1,2,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
36,20,1,2,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
36,20,1,2,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
36,20,1,2,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
36,20,1,2,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
36,20,1,2,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
36,20,1,2,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
36,20,1,2,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
36,20,1,2,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
36,20,1,2,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
36,20,1,2,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
36,20,1,2,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
36,20,1,2,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
36,20,1,2,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
36,20,1,2,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
36,20,1,2,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
52,11,1,0,0,0,0,0,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
49,25,1,2,1,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,0,0
49,9,1,0,2,0,0,0,-1,-1,1,1,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,2,2,37,0,1,0,690,2,20,0,0,0,0,0,0,3,1,0,0,0,4,0,4,0,-1,1,1,1,1,1,1,0,0,1,0
23,0,1,0,11,0,1,1,-1,-1,1,1,1,0,1,1,0,0,0,0,2,2,0,0,11,3,0,0,2,84,1,0,1,2157,11,49,0,0,1,0,1,1,6,1,0,0,0,20,4,3,0,-1,1,1,-1,1,1,1,1,0,1,0
18,0,1,2,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,0
43,6,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,21,0,0,0,137,1,9,0,0,0,1,0,0,16,0,0,0,0,0,0,1,0,-1,1,1,-1,1,1,1,0,0,4,0
15,0,1,2,1,0,0,0,1,-1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,0,63,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,4,0
25,1,1,2,0,0,0,0,-1,-1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,22,14,0,0,0,441,0,50,0,0,0,0,0,0,1,0,0,0,0,5,0,1,0,-1,1,1,0,1,1,1,0,0,0,0
25,1,1,2,0,0,0,0,-1,-1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,22,14,0,0,0,441,0,50,0,0,0,0,0,0,1,0,0,0,0,5,0,1,0,-1,1,1,0,1,1,1,0,0,0,0
25,1,1,2,0,0,0,0,-1,-1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,22,14,0,0,0,441,0,50,0,0,0,0,0,0,1,0,0,0,0,5,0,1,0,-1,1,1,0,1,1,1,0,0,0,0
31,3,1,0,0,0,0,0,0,-1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,29,1,0,0,239,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,-1,1,1,0,1,1,1,0,0,0,0
31,3,1,0,0,0,0,0,0,-1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,29,1,0,0,239,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,-1,1,1,0,1,1,1,0,0,0,0
48,8,1,0,23,0,1,0,-1,1,1,0,1,1,1,1,0,0,0,0,5,2,0,0,20,0,0,3,9,54,1,0,1,1419,23,30,0,1,1,0,0,1,4,0,0,0,0,16,0,1,0,1,1,1,0,1,1,1,0,0,1,0
28,3,1,0,3,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,7,0,0,0,0,0,12,5,25,0,0,1,2462,3,41,0,1,0,0,0,0,6,0,0,0,0,2,0,3,0,-1,1,1,-1,1,1,1,0,0,3,0
29,0,1,0,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,0,0
13,1,1,2,9,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,6,2,0,0,0,0,0,6,1,38,0,0,0,423,9,14,0,0,1,0,0,1,5,0,0,0,0,0,0,2,0,-1,1,1,0,1,1,1,0,0,0,0
21,1,1,2,2,0,1,0,0,-1,1,1,1,0,1,1,0,1,0,0,1,2,0,0,0,0,0,3,3,36,0,1,0,476,2,8,0,0,1,0,0,0,5,0,0,0,0,7,0,0,0,-1,1,1,0,1,1,1,0,0,0,0
31,1,1,0,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,0
40,3,1,0,0,0,0,0,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
45,3,1,0,0,0,0,0,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
45,3,1,0,0,0,0,0,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
45,3,1,0,0,0,0,0,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
45,3,1,0,0,0,0,0,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
45,3,1,0,0,0,0,0,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
45,3,1,0,0,0,0,0,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
45,3,1,0,0,0,0,0,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
45,3,1,0,0,0,0,0,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
48,10,1,0,0,0,0,0,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,16,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,4,0
14,0,1,0,48,0,0,0,0,1,1,-1,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,15,41,1,1,0,1491,48,50,0,0,0,0,1,0,21,1,0,0,0,28,0,9,0,0,1,1,0,1,1,1,0,0,8,0
21,0,1,0,15,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,5,0,4,0,0,0,0,0,7,1,0,0,1305,15,31,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,-1,1,1,-1,1,1,1,1,0,0,0
13,0,1,4,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,13,9,0,172,3,0,0,11,5,14,0,0,0,2926,0,72,0,0,0,1,0,1,4,0,0,0,0,1,0,2,0,-1,1,1,1,1,1,1,1,0,3,0
13,0,1,4,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,13,9,0,172,3,0,0,11,5,14,0,0,0,2926,0,72,0,0,0,1,0,1,4,0,0,0,0,1,0,2,0,-1,1,1,1,1,1,1,0,0,3,0
13,0,1,4,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,13,9,0,172,3,0,0,11,5,14,0,0,0,2926,0,72,0,0,0,1,0,1,4,0,0,0,0,1,0,2,0,-1,1,1,1,1,1,1,1,0,3,0
26,0,1,2,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,0
25,1,1,0,1,0,0,0,-1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,5,8,0,0,0,482,1,33,0,0,0,0,0,0,14,0,0,0,0,9,0,0,0,1,1,1,0,1,1,1,0,0,0,0
34,8,1,0,0,0,0,0,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
34,8,1,0,0,0,0,0,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
34,8,1,0,0,0,0,0,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
34,8,1,0,0,0,0,0,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
15,1,1,2,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,15,2,0,0,0,0,0,6,4,26,0,0,0,1716,0,36,0,0,1,0,1,1,3,0,0,0,0,2,0,5,0,-1,1,1,0,1,1,1,0,0,3,0
39,5,1,0,0,0,0,0,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,1,0
